date,AFKS,AFLT,AKRN,ALRS,AMEZ,APTK,BANE,BANEP,BLNG,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,GMKN,HYDR,IRAO,IRKT,ISKJ,KMAZ,KUBE,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PLZL,PMSBP,RASP,RBCM,ROSN,ROST,RTKM,RTKMP,RUGR,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKN
2018-06-06,10.2,141.3,4377.0,89.56,3.9,6.97,2219.0,1736.0,2.72,50.95,1031.0,2815.0,4.74,1.299,0.1831,5.72,146.9,1060.0,11640.0,0.7026,4.1885,16.7,9.25,52.8,60.7,4264.5,6200.0,2910.0,5.74,119.25,865.0,48.86,4937.0,0.354,16.8,0.348,0.106,0.2255,0.13275,0.0666,0.0553,2.5465,0.722,114.9,109.75,135.55,285.2,401.2,53.5,30.2,170.67,6.6,844.4,0.413,2319.0,331.8,3911.0,73.8,105.35,5.045,380.8,60.0,68.33,64.0,4.7,217.9,193.1,9.05,326.0,28.795,31.4,0.257,481.0,668.5,455.9,0.010055,0.002935,0.00528
2018-06-07,10.22,145.0,4389.0,91.5,3.95,6.92,2218.0,1723.0,2.66,50.9,1033.3,2810.0,4.75,1.308,0.18495,5.78,146.05,1060.0,11644.0,0.7023,4.2,18.3,9.25,52.8,60.3,4250.0,6260.0,2890.0,5.67,118.6,860.0,49.195,5030.0,0.355,16.75,0.355,0.106,0.2245,0.1345,0.065,0.055,2.507,0.717,115.8,110.6,136.0,286.05,414.0,53.5,30.25,172.19,6.5,848.0,0.4103,2306.0,333.3,3941.0,75.6,103.51,5.05,380.05,58.8,71.0,64.91,4.7,216.41,192.5,9.08,327.2,29.295,32.29,0.254,474.0,668.0,461.6,0.010235,0.002995,0.00525
2018-06-08,10.01,143.9,4404.0,90.94,4.02,6.78,2194.0,1731.0,2.65,50.15,1015.0,2795.0,4.75,1.304,0.183,5.7,143.05,1065.0,11355.0,0.6864,4.0905,17.3,9.25,52.8,59.6,4159.5,6100.0,2800.0,5.705,117.35,845.5,48.395,4818.0,0.351,16.3,0.349,0.104,0.222,0.1324,0.0641,0.0578,2.4515,0.714,114.4,109.55,134.85,283.55,411.6,53.5,30.2,168.86,6.5,824.2,0.406,2300.0,332.5,3785.0,74.7,103.8,5.03,381.0,57.5,69.86,64.0,4.6,210.95,189.32,9.08,326.1,28.36,31.13,0.254,470.0,653.3,463.5,0.010035,0.00253,0.00535
2018-06-09,10.07,144.35,4400.0,91.47,4.22,6.79,2213.0,1733.0,2.67,50.7,1025.0,2785.0,4.78,1.295,0.18385,5.68,144.08,1070.0,11484.0,0.69,4.091,17.0,9.1,52.55,60.4,4191.0,6120.0,2850.0,5.61,118.95,859.0,48.845,4818.0,0.353,16.35,0.308,0.1065,0.221,0.13285,0.0648,0.0597,2.4995,0.722,114.8,109.6,135.1,284.9,417.0,53.9,30.95,171.27,6.405,827.1,0.4065,2300.0,333.3,3810.0,75.8,103.44,5.0,382.15,59.3,69.7,64.04,4.6,212.6,189.21,9.13,327.3,28.535,31.315,0.259,474.0,656.35,464.7,0.01004,0.00258,0.00539
2018-06-11,10.01,142.7,4423.0,91.0,4.09,6.78,2184.0,1729.0,2.68,50.45,1041.8,2825.0,4.81,1.288,0.1824,5.7,142.28,1070.0,11500.0,0.697,4.12,16.95,,53.15,60.2,4159.5,6170.0,2910.0,5.675,119.2,858.5,48.6,4750.0,0.3445,16.3,0.31,0.1065,0.204,0.1227,0.0653,0.0598,2.5555,0.73,114.9,113.9,136.8,283.7,405.5,54.3,30.5,170.5,6.535,828.2,0.4078,2315.0,334.6,3830.0,76.5,107.0,4.97,384.55,60.3,71.42,64.87,4.7,210.35,188.0,9.08,329.75,28.685,31.135,0.259,467.0,653.0,463.6,0.01004,0.002665,0.00538
2018-06-13,9.985,144.05,4265.0,90.2,3.89,6.58,2173.0,1716.5,2.65,50.35,1040.5,2805.0,4.81,1.286,0.18365,5.7,141.0,1065.0,11275.0,0.718,4.1,16.9,9.25,52.35,60.3,4140.0,6100.0,2900.0,5.95,120.0,853.0,48.23,4702.0,0.3505,16.5,0.3065,0.1065,0.2035,0.1223,0.0657,0.0595,2.561,0.726,114.6,113.95,134.8,282.75,408.4,54.0,30.9,171.01,6.465,824.0,0.4102,2322.0,334.6,3845.0,76.5,109.34,5.0,382.0,59.0,70.5,64.43,4.65,215.0,190.14,9.08,322.95,28.895,31.6,0.254,466.0,655.0,465.0,0.00999,0.00262,0.00528
2018-06-14,9.89,143.55,4180.0,89.2,3.91,6.64,2174.0,1724.5,2.67,50.35,1025.9,2790.0,4.76,1.299,0.18315,5.61,139.4,1045.0,11161.0,0.7082,4.0295,16.65,9.1,51.9,,4090.0,6140.0,3160.0,5.915,120.9,843.5,47.745,4690.0,0.3455,16.4,0.3035,0.106,0.197,0.1197,0.0658,0.0584,2.56,0.723,114.2,114.95,135.0,281.85,404.0,54.3,30.85,169.11,6.365,813.8,0.412,2298.0,333.4,3903.0,76.8,109.95,4.935,381.7,59.9,71.29,64.19,4.7,214.0,189.26,9.05,320.0,29.05,31.79,0.254,482.0,642.05,465.7,0.010105,0.002475,0.00523
2018-06-15,9.8,140.5,4198.0,89.1,3.81,6.6,2085.0,1718.5,2.66,50.0,1039.4,2770.0,4.75,1.293,0.1811,5.52,137.73,1070.0,11066.0,0.6912,4.05,16.95,9.2,51.9,59.3,4055.0,6120.0,2990.0,5.885,120.0,841.0,48.235,4710.0,0.346,16.15,0.3015,0.109,0.1905,0.11935,0.0661,0.0581,2.425,0.7,111.8,107.35,130.5,282.85,403.1,54.0,30.25,168.57,6.6,804.0,0.407,2296.0,337.0,3979.0,77.9,109.94,4.91,383.25,59.7,68.56,63.44,4.75,209.36,187.45,9.22,323.55,28.26,31.11,0.252,495.0,650.0,483.5,0.01021,0.00248,0.0052
2018-06-18,9.72,139.65,4239.0,89.7,3.83,6.32,2129.0,1730.0,2.65,50.2,964.6,2745.0,4.71,1.301,0.183,5.47,136.52,1060.0,11051.0,0.679,4.1065,16.55,9.0,51.45,59.8,4045.5,6110.0,2880.0,5.76,104.0,845.5,46.475,4631.0,0.342,16.45,0.2985,0.105,0.19,0.11675,0.0658,0.0576,2.3435,0.692,111.5,104.95,130.4,277.5,405.0,54.3,30.35,167.3,6.5,799.5,0.4033,2295.0,331.6,3870.0,76.1,108.0,4.89,387.0,58.0,69.7,63.49,4.7,206.3,185.0,9.6,322.0,28.375,31.255,0.255,510.0,641.0,479.0,0.009885,0.00244,0.00521
2018-06-19,9.695,138.0,4280.0,91.0,3.78,5.98,2141.0,1730.0,2.66,49.4,958.8,2695.0,4.75,1.3,0.1815,5.4,135.5,1040.0,11126.0,0.668,4.0965,16.0,9.15,50.7,58.0,4091.0,6030.0,2800.0,5.69,100.2,840.0,44.855,4592.0,0.338,16.2,0.2885,0.1035,0.182,0.1113,0.0571,0.0568,2.3075,0.684,108.8,100.05,127.7,276.55,414.0,54.3,30.25,153.68,6.365,805.0,0.397,2315.0,334.9,3890.0,76.8,104.49,4.935,392.35,57.9,70.04,63.34,4.55,206.0,183.5,10.07,320.0,28.71,31.33,0.252,501.0,646.05,462.7,0.00958,0.002335,0.0052
2018-06-20,9.83,141.0,4297.0,94.1,3.8,6.09,2235.0,1739.5,2.68,49.85,960.0,2705.0,4.73,1.35,0.1823,5.27,136.91,1040.0,11243.0,0.666,4.092,16.4,9.05,51.2,58.9,4132.0,6080.0,2800.0,5.585,104.8,844.0,45.42,4646.0,0.3375,16.0,0.2975,0.1025,0.1855,0.113,0.0576,0.0564,2.305,0.684,110.4,103.65,130.15,277.1,409.5,55.5,33.0,155.01,6.295,847.0,0.3927,2285.0,332.9,3943.0,77.0,105.28,4.9,390.2,58.5,70.91,63.74,4.65,212.2,188.44,10.69,315.1,29.295,31.5,0.253,517.0,655.0,473.0,0.009725,0.002315,0.0052
2018-06-21,9.64,140.55,4300.0,98.0,3.79,6.03,2269.0,1740.0,2.66,49.8,960.5,2730.0,4.71,1.39,0.1819,5.39,134.4,1040.0,11224.0,0.6713,4.1155,16.45,9.55,51.75,59.4,4135.0,6020.0,2820.0,5.59,103.3,835.5,45.295,4599.0,0.3395,16.4,0.3,0.105,0.1875,0.1137,0.0574,0.0568,2.255,0.689,110.7,102.7,130.25,272.9,406.3,55.5,33.85,157.44,6.34,832.3,0.3944,2286.0,335.6,3806.0,77.1,105.2,4.92,392.75,58.5,70.3,63.5,4.6,210.4,186.43,11.1,314.75,28.85,31.31,0.255,519.0,661.45,474.0,0.00964,0.00249,0.0052
2018-06-22,8.805,140.55,4291.0,98.5,3.77,5.94,2150.0,1730.0,2.66,49.9,961.7,2710.0,4.69,1.346,0.1847,5.35,136.76,1040.0,11222.0,0.6892,4.131,16.3,9.6,52.0,,4125.0,6080.0,2830.0,5.53,102.8,833.0,44.705,4572.0,0.3305,16.45,0.2995,0.1045,0.1855,0.11205,0.0578,0.0579,2.2575,0.683,108.1,99.45,129.25,264.75,403.0,54.6,33.05,157.74,6.355,827.8,0.3896,2291.0,318.2,3873.0,75.9,103.49,4.87,390.8,56.6,70.28,63.3,4.55,214.43,191.5,11.58,312.4,28.435,31.01,0.255,530.0,656.65,466.4,0.009235,0.002375,0.0052
2018-06-25,8.75,140.75,4303.0,100.1,3.81,6.02,2162.0,1722.5,2.65,50.1,944.0,2685.0,4.79,1.398,0.1842,5.34,137.1,1035.0,11285.0,0.6874,4.088,16.4,10.05,53.0,58.3,4140.0,6020.0,2850.0,5.67,101.4,840.0,43.945,4550.0,0.3325,16.5,0.295,0.1025,0.177,0.11245,0.0592,0.0585,2.2965,0.686,107.7,95.85,129.0,264.95,405.7,54.8,32.6,154.65,6.31,829.1,0.3899,2303.0,331.8,3890.0,75.5,103.5,4.8,393.95,57.2,73.95,65.1,4.6,202.51,179.9,12.26,308.95,28.3,31.05,0.256,540.0,672.65,470.0,0.009225,0.002375,0.0052
2018-06-26,8.64,140.65,4318.0,98.73,3.77,6.05,2150.0,1720.0,2.72,49.95,942.4,2675.0,4.89,1.439,0.1835,5.38,138.07,1040.0,11222.0,0.6757,4.051,16.6,9.75,53.0,57.8,4154.0,6080.0,2810.0,5.64,100.6,847.5,44.345,4615.0,0.327,16.25,0.285,0.104,0.17,0.1102,0.0578,0.0624,2.304,0.68,107.5,97.0,129.15,262.0,403.3,55.2,32.95,154.94,6.325,833.3,0.3915,2293.0,332.9,3894.0,74.5,102.5,4.83,389.3,57.4,73.59,64.85,4.5,199.91,178.27,12.75,309.2,28.39,31.24,0.259,550.0,660.45,457.8,0.00931,0.0024,0.0052
2018-06-27,8.58,141.15,4362.0,98.2,3.73,5.99,2135.0,1718.0,2.74,50.3,925.3,2675.0,4.9,1.43,0.18535,5.3,139.0,1040.0,11100.0,0.6791,4.07,16.4,9.5,53.05,57.9,4222.0,6100.0,2800.0,5.6,99.05,846.0,43.68,4609.0,0.3295,16.35,0.28,0.106,0.167,0.1093,0.0579,0.061,2.34,0.68,107.5,96.3,129.9,266.7,402.0,55.0,32.35,153.7,6.33,840.9,0.3952,2264.0,331.9,3880.0,74.7,100.18,4.805,394.6,59.6,72.69,64.39,4.5,207.95,183.66,13.3,311.0,28.39,31.31,0.26,542.0,674.15,466.7,0.00919,0.0024,0.00528
2018-06-28,8.645,139.8,4345.0,98.9,3.74,5.94,2143.0,1714.0,3.0,50.0,910.4,2680.0,4.87,1.426,0.18485,5.35,138.76,1040.0,11115.0,0.6729,4.0665,16.85,9.9,53.05,58.5,4230.5,6090.0,2820.0,5.605,98.35,849.0,42.23,4610.0,0.3325,16.35,0.2945,0.105,0.1725,0.112,0.0579,0.0611,2.297,0.687,107.7,96.05,129.7,267.35,402.5,54.7,32.25,148.59,6.2,845.0,0.3973,2280.0,333.7,4108.0,74.9,102.6,4.89,396.5,59.0,72.65,65.0,4.45,208.5,182.91,13.3,313.6,28.255,31.07,0.237,539.0,658.0,460.0,0.00922,0.002395,0.00525
2018-06-29,8.81,139.8,4350.0,100.0,3.75,5.91,2148.0,1711.5,2.94,50.1,930.1,2700.0,5.08,1.423,0.1875,5.26,141.01,1040.0,11399.0,0.6756,4.1,16.8,9.5,53.85,59.4,4350.0,6050.0,2810.0,5.795,98.0,849.5,42.55,4600.0,0.331,16.3,0.3,0.1065,0.177,0.1145,0.0589,0.0635,2.342,0.692,107.0,98.05,131.35,278.1,404.8,55.2,33.0,151.84,6.5,852.8,0.3916,2270.0,334.0,4206.0,75.2,102.41,4.85,396.15,58.2,73.22,65.0,4.65,218.0,186.5,13.03,324.0,28.48,31.625,0.24,517.0,675.95,465.1,0.00921,0.0024,0.0053
2018-07-02,9.08,140.15,4350.0,102.3,3.71,5.82,2160.0,1730.0,2.95,49.85,931.0,2705.0,5.12,1.434,0.18775,5.36,144.0,1040.0,11600.0,0.6816,4.0715,18.05,10.3,54.85,58.4,4376.0,6010.0,2770.0,5.74,98.1,847.0,42.6,4623.0,0.3305,16.1,0.302,0.109,0.184,0.11735,0.0593,0.0645,2.3385,0.684,105.7,101.35,133.05,284.1,402.3,55.5,32.7,154.7,6.485,879.3,0.3941,2290.0,335.0,4170.0,75.5,104.45,4.855,394.7,57.0,74.55,65.99,4.6,221.01,185.75,12.9,323.9,28.645,31.6,0.24,510.0,677.2,458.2,0.009305,0.00231,
2018-07-03,8.875,143.05,4353.0,102.96,3.7,5.82,2132.0,1739.5,2.89,49.95,934.7,2730.0,4.76,1.43,0.18755,5.46,142.49,1045.0,11540.0,0.6816,4.049,19.0,10.35,54.25,59.0,4325.0,6060.0,2780.0,5.7,98.85,843.5,42.79,4620.0,0.327,16.05,0.301,0.1075,0.185,0.11895,0.0605,0.0644,2.291,0.688,106.0,100.4,133.05,281.1,401.0,55.4,32.95,153.01,6.6,879.9,0.3932,2272.0,335.0,4123.0,74.9,103.64,5.355,389.95,57.8,74.05,65.74,4.6,218.45,183.5,12.45,327.8,28.105,31.65,0.238,513.0,678.0,457.0,0.009245,0.00229,0.00535
2018-07-04,9.12,140.0,4353.0,105.19,3.76,5.8,2141.0,1750.0,2.8,50.0,930.9,2745.0,4.65,1.444,0.188,5.54,142.24,1035.0,11458.0,0.6844,4.12,19.0,10.5,55.0,58.5,4334.5,6040.0,2780.0,5.755,99.9,853.0,43.15,4630.0,0.328,16.15,0.2995,0.107,0.1855,0.11765,0.062,0.0632,2.312,0.686,106.3,102.0,134.4,284.0,403.1,55.8,33.6,151.53,6.57,874.7,0.3958,2268.0,334.5,4131.0,75.1,104.01,5.36,393.25,,74.9,66.0,4.5,217.7,183.43,12.29,334.4,28.085,31.9,0.233,502.0,684.15,458.4,0.00927,0.002245,0.00525
2018-07-05,9.18,129.2,4379.0,107.7,3.7,5.6,2138.0,1758.5,2.87,50.0,942.3,2740.0,4.42,1.463,0.19,5.6,145.55,1045.0,11566.0,0.684,4.134,20.9,10.05,56.0,,4462.0,6010.0,2790.0,5.84,103.9,844.0,44.535,4528.0,0.329,16.15,0.2995,0.109,0.188,0.11645,0.0618,0.0611,2.292,0.689,105.9,105.5,134.8,288.0,404.4,57.9,34.1,154.27,6.6,903.7,0.397,2277.0,335.0,4192.0,75.2,103.21,5.35,406.05,58.1,72.5,62.53,4.6,224.54,186.5,11.14,335.0,28.42,32.9,0.237,500.0,686.0,454.5,0.00935,0.002325,0.00521
2018-07-06,9.225,129.55,4383.0,105.3,3.7,5.61,2036.0,1618.0,2.84,50.1,941.9,2725.0,4.24,1.48,0.18985,5.63,144.96,1050.0,11698.0,0.68,4.208,20.9,10.3,57.75,60.1,4415.5,6020.0,2780.0,5.785,102.5,850.0,44.445,4550.0,0.329,15.95,0.301,0.1065,0.185,0.11695,0.0625,0.0605,2.2995,0.694,106.0,105.9,135.35,276.95,403.6,56.8,34.55,154.27,6.495,907.2,0.3993,2320.0,339.4,4186.0,75.8,103.03,5.23,403.4,57.7,72.2,62.0,4.55,226.71,188.0,10.35,335.0,28.47,33.3,0.236,500.0,678.75,460.6,0.009285,0.002305,0.00529
2018-07-09,9.39,128.3,4373.0,105.4,3.74,5.82,2057.0,1634.5,2.85,50.4,962.9,2720.0,4.29,1.492,0.191,5.53,148.0,1055.0,11799.0,0.6875,4.299,22.05,10.1,60.45,60.1,4452.0,5950.0,2760.0,5.735,102.5,784.5,45.115,4521.0,0.3335,15.85,0.3045,0.106,0.1865,0.1188,0.0627,0.0625,2.398,0.69,105.9,107.5,138.15,278.8,406.2,55.0,35.5,157.42,6.5,906.2,0.4,2359.0,337.6,4276.0,75.9,105.5,5.26,408.15,58.0,72.77,63.55,4.6,230.0,192.21,10.73,339.2,29.0,33.8,0.239,523.0,689.95,467.1,0.00933,0.00231,0.00521
2018-07-10,9.185,126.55,4350.0,106.5,3.73,5.7,2049.0,1648.0,2.82,50.7,967.0,2715.0,4.34,1.719,0.191,5.44,147.3,1060.0,11725.0,0.6899,4.38,23.95,10.05,62.4,60.4,4355.0,5970.0,2780.0,5.76,101.0,781.5,44.53,4465.0,0.331,15.8,0.302,0.108,0.188,0.12005,0.0621,0.0622,2.4105,0.689,106.1,106.3,137.6,273.75,408.1,54.0,34.9,161.0,6.375,901.3,0.401,2349.0,338.4,4220.0,75.8,105.5,5.25,413.2,58.2,72.5,63.17,4.65,230.3,195.05,10.63,340.3,29.295,33.6,0.239,528.0,699.9,473.6,0.009375,0.002305,0.00529
2018-07-11,9.08,124.3,4350.0,106.0,3.73,5.73,2039.0,1626.5,2.83,50.1,955.0,2700.0,4.3,2.0,0.18885,5.49,144.77,1055.0,11260.0,0.6875,4.3605,25.7,9.5,60.75,62.1,4280.0,5950.0,2770.0,5.79,99.9,775.0,44.05,4446.0,0.334,15.85,0.298,0.1055,0.1865,0.118,0.0611,0.0615,2.4175,0.68,105.2,103.35,137.25,272.9,410.1,57.0,34.85,158.59,6.405,909.8,0.391,2325.0,342.7,4226.0,75.5,104.53,5.225,409.85,58.7,72.1,62.36,4.5,227.57,191.5,10.47,338.45,28.945,33.2,0.24,520.0,694.0,480.3,0.00927,0.00236,0.00532
2018-07-12,9.065,124.8,4386.0,100.25,3.77,5.71,2070.0,1626.0,2.88,50.2,960.0,2710.0,4.29,2.46,0.18705,5.44,145.08,1055.0,11359.0,0.69,4.244,24.7,9.35,62.0,62.5,4236.0,6000.0,2770.0,5.8,99.7,780.0,44.34,4463.0,0.3305,15.8,0.299,0.1055,0.1865,0.11705,0.0611,0.0629,2.3815,0.681,105.5,104.25,137.4,270.0,403.5,55.0,35.3,155.65,6.405,891.8,0.3863,2290.0,337.9,4179.0,75.4,104.4,5.16,406.45,58.5,72.3,62.3,4.5,226.6,192.61,10.4,339.2,28.445,33.06,0.239,523.0,697.05,478.6,0.009305,0.002395,0.0052
2018-07-13,9.0,123.25,4419.0,101.49,3.79,5.71,2045.0,1630.0,2.86,50.1,961.6,2770.0,4.26,1.9,0.18915,5.48,146.87,1050.0,11398.0,0.691,4.3145,23.9,9.7,61.3,59.2,4319.0,5930.0,2670.0,5.705,99.95,780.0,44.63,4474.0,0.3375,15.9,0.301,0.106,0.186,0.11725,0.0623,0.063,2.4115,0.688,106.6,103.5,136.6,269.15,407.0,55.0,35.8,158.02,6.345,897.2,0.3807,2326.0,343.6,4260.0,75.7,104.8,5.12,406.9,58.8,71.92,62.24,4.45,229.85,192.46,10.68,340.1,28.9,33.29,0.238,513.0,703.7,477.0,0.009415,0.002455,0.00523
2018-07-16,9.115,123.0,4410.0,101.0,3.75,5.72,2039.0,1628.5,2.93,49.7,953.1,2985.0,4.29,1.656,0.189,5.46,147.0,1055.0,10680.0,0.6897,4.3375,24.25,9.75,60.95,59.0,4300.5,5990.0,2700.0,5.735,99.65,779.0,44.75,4457.0,0.342,15.85,0.301,0.106,0.186,0.11765,0.0624,0.0634,2.4095,0.714,107.2,101.75,135.75,269.35,410.1,55.7,35.25,156.89,6.385,898.0,0.382,2310.0,339.2,4200.0,75.6,103.72,5.12,407.3,58.2,71.73,62.28,4.55,227.99,191.06,10.53,338.95,29.0,33.495,0.239,517.0,699.7,480.4,0.009395,0.002425,0.0052
2018-07-17,9.04,124.25,4414.0,100.1,3.78,5.68,2030.0,1616.0,3.02,49.85,961.3,3095.0,4.27,1.993,0.17455,5.55,145.31,1070.0,10610.0,0.6839,4.3625,24.0,9.7,62.0,58.6,4262.5,5900.0,2650.0,5.735,99.45,784.5,44.62,4430.0,0.35,16.0,0.3025,0.1055,0.185,0.1166,0.0653,0.0622,2.416,0.733,108.0,99.55,119.1,270.4,408.6,56.0,34.75,157.08,6.41,886.0,0.3858,2318.0,345.2,4137.0,74.0,104.65,5.08,399.5,57.9,71.62,61.79,4.55,222.5,186.95,10.38,338.9,28.595,33.4,0.239,519.0,690.05,482.3,0.0093,0.00249,0.00523
2018-07-18,8.89,123.0,4416.0,100.4,3.77,5.65,2037.0,1635.0,2.96,49.85,980.7,2995.0,4.32,2.118,0.1745,5.44,138.29,1130.0,10574.0,0.6898,4.4065,22.0,9.5,61.0,58.0,4299.0,5960.0,2700.0,5.805,99.5,782.5,44.9,4440.0,0.347,15.95,0.301,0.1045,0.187,0.1167,0.065,0.064,2.3965,0.73,112.0,96.25,118.2,269.0,410.0,55.2,34.25,161.1,6.39,893.0,0.3814,2343.0,337.4,4189.0,74.8,103.1,5.08,400.9,59.0,69.97,61.12,4.6,216.28,184.5,10.47,342.1,28.525,32.9,0.237,510.0,701.45,484.0,0.00933,0.002475,0.00523
2018-07-19,8.785,121.0,4368.0,96.24,3.71,5.62,2018.0,1618.5,3.13,49.1,984.0,3170.0,4.39,1.89,0.1734,5.31,137.58,1100.0,10350.0,0.6812,4.3825,22.65,9.0,60.3,58.4,4334.0,5870.0,2630.0,5.81,98.2,772.0,43.225,4342.0,0.336,15.9,0.2955,0.105,0.187,0.1137,0.0638,0.0628,2.382,0.718,111.1,95.2,113.65,268.3,407.4,55.7,33.8,159.88,6.27,890.8,0.376,2328.0,339.9,4149.0,74.0,103.57,5.035,400.5,,68.6,61.75,4.5,207.5,177.25,10.34,338.65,28.595,32.72,0.24,507.0,704.95,485.1,0.0092,0.00245,0.00523
2018-07-20,8.71,121.45,4384.0,96.3,3.76,5.51,2003.0,1611.0,2.99,48.5,972.5,3035.0,4.35,1.935,0.1686,5.32,136.47,1080.0,10255.0,0.6793,4.24,23.0,9.35,61.35,58.0,4300.0,5870.0,2600.0,5.835,98.1,778.5,42.915,4300.0,0.336,16.05,0.297,0.104,0.185,0.1127,0.0633,0.0606,2.3335,0.71,111.4,95.5,111.6,266.3,409.9,57.0,34.25,159.46,6.41,881.6,0.3724,2300.0,338.9,4077.0,75.0,101.71,5.04,393.25,59.0,67.77,60.85,4.55,204.34,174.1,10.21,337.75,28.465,32.95,0.238,504.0,700.0,478.6,0.009125,0.00246,0.0052
2018-07-23,8.735,123.8,4381.0,95.9,3.82,5.47,2015.0,1624.5,2.97,48.6,983.0,3030.0,4.38,1.888,0.16995,5.43,138.37,1085.0,10314.0,0.6732,4.2445,24.1,9.4,61.05,59.1,4340.0,5780.0,2550.0,5.84,98.35,779.5,43.185,4285.0,0.34,15.9,0.2975,0.105,0.188,0.10735,0.0647,0.0639,2.3745,0.722,108.6,97.1,113.05,262.0,407.2,57.3,34.25,159.42,6.635,871.0,0.3707,2303.0,342.7,4142.0,74.1,102.4,5.01,394.5,59.0,67.87,61.35,4.55,208.42,179.45,10.07,340.9,28.365,32.93,0.241,505.0,693.2,481.2,0.0092,0.00248,0.00523
2018-07-24,8.74,122.15,4399.0,95.5,3.82,5.25,1995.0,1628.0,2.98,48.9,989.9,3055.0,4.29,1.935,0.17125,5.43,138.85,1120.0,10760.0,0.6739,4.23,23.8,9.5,62.1,58.9,4322.0,5780.0,2600.0,5.765,98.7,778.0,44.57,4180.0,0.337,16.1,0.3085,0.104,0.1865,0.10615,0.0662,0.0672,2.384,0.721,111.2,96.0,111.7,263.55,405.5,56.8,34.85,162.75,6.41,875.0,0.3681,2286.0,343.5,4292.0,75.0,98.6,5.03,394.9,58.9,68.35,61.97,4.45,215.45,184.0,10.23,334.7,28.23,32.53,0.24,498.0,691.7,483.5,0.00923,0.00248,0.00521
2018-07-25,8.705,121.3,4410.0,95.2,3.82,5.12,1996.0,1620.0,2.93,48.8,991.2,3040.0,4.33,1.862,0.1706,5.36,138.21,1125.0,10845.0,0.6716,4.1805,25.35,9.35,61.5,58.7,4385.0,5810.0,2560.0,5.86,98.0,773.5,44.7,4050.0,0.34,16.6,0.3065,0.1035,0.1865,0.106,0.0786,0.0684,2.37,0.737,110.8,94.8,109.9,262.8,400.0,56.6,34.65,161.0,6.39,895.7,0.3648,2276.0,339.8,4361.0,75.4,100.5,5.05,395.8,58.5,68.2,61.3,4.45,213.7,182.13,10.18,330.35,28.35,33.0,0.239,500.0,705.0,479.1,0.009115,0.00242,0.0052
2018-07-26,8.8,122.7,4411.0,96.68,3.87,5.03,2002.0,1626.5,2.92,48.85,997.5,2970.0,4.36,1.801,0.1742,5.36,138.18,1120.0,10827.0,0.6773,4.2,24.95,9.05,65.8,58.7,4420.0,5730.0,2580.0,5.9,97.6,773.5,45.53,4280.0,0.3375,16.6,0.304,0.104,0.1885,0.1055,0.0753,0.0683,2.4185,0.73,113.7,95.4,110.85,263.3,392.0,56.0,34.05,163.45,6.47,914.5,0.378,2266.0,340.8,4437.0,75.0,102.74,5.015,397.35,58.9,68.9,61.4,4.5,210.0,179.47,10.29,329.7,28.5,33.35,0.242,494.0,710.7,481.3,0.00957,0.00243,0.0052
2018-07-27,8.86,122.2,4473.0,96.4,3.83,4.93,2000.0,1632.0,2.92,49.0,1014.7,2995.0,4.46,1.799,0.1712,5.36,137.99,1115.0,10848.0,0.6738,4.1605,24.6,9.05,65.1,59.4,4425.0,5790.0,2570.0,6.05,101.65,773.0,46.3,4270.0,0.3435,16.45,0.309,0.1035,0.184,0.1053,0.075,0.0712,2.4045,0.733,115.1,95.2,111.0,263.95,392.1,55.8,34.15,163.64,6.49,920.0,0.3779,2262.0,341.2,4478.0,75.4,101.8,5.005,403.5,60.0,69.07,61.16,4.45,208.9,179.85,,328.9,28.65,33.5,0.241,499.0,707.8,477.0,0.009715,0.00242,0.0052
2018-07-30,9.285,121.7,4542.0,96.75,3.88,5.06,2017.0,1647.5,2.94,49.05,1009.0,2990.0,4.51,1.81,0.1689,5.38,138.9,1095.0,10866.0,0.6775,4.098,25.3,9.05,65.8,60.4,4410.0,5740.0,2550.0,5.935,98.65,770.0,46.4,4214.0,0.3425,16.35,0.3095,0.1025,0.1775,0.10385,0.0737,0.0733,2.41,0.73,113.5,94.15,109.8,261.85,379.5,54.9,34.1,163.3,6.44,907.8,0.375,2272.0,341.2,4416.0,74.4,103.0,4.975,406.45,61.4,69.09,61.21,4.5,211.33,180.5,10.21,325.2,28.965,34.27,0.241,499.0,718.0,481.2,0.00965,0.00244,0.0052
